celebrity,image,class,confidence,prediction_time
pins_Dominic-Purcell,Dominic-Purcell93_1049,person,tensor([0.9430]),0.44844675064086914
pins_Dominic-Purcell,Dominic-Purcell80_1036,person,tensor([0.8753]),0.6154570579528809
pins_Dominic-Purcell,Dominic-Purcell41_1008,person,tensor([0.9251]),0.23491263389587402
pins_Dominic-Purcell,Dominic-Purcell41_1008,person,tensor([0.2736]),0.23491263389587402
pins_Dominic-Purcell,Dominic-Purcell148_926,person,tensor([0.8422]),0.2872886657714844
pins_Dominic-Purcell,Dominic-Purcell123_916,person,tensor([0.8715]),0.28113484382629395
pins_Dominic-Purcell,Dominic-Purcell216_982,person,tensor([0.9451]),0.26132774353027344
pins_Dominic-Purcell,Dominic-Purcell61_1021,person,tensor([0.9158]),0.26079773902893066
pins_Dominic-Purcell,Dominic-Purcell46_1014,fire hydrant,tensor([0.4514]),0.2712428569793701
pins_Dominic-Purcell,Dominic-Purcell46_1014,person,tensor([0.2837]),0.2712428569793701
pins_Dominic-Purcell,Dominic-Purcell199_955,person,tensor([0.5429]),0.2632312774658203
pins_Dominic-Purcell,Dominic-Purcell172_938,person,tensor([0.7471]),0.2804272174835205
pins_Dominic-Purcell,Dominic-Purcell105_906,person,tensor([0.9358]),0.24868559837341309
pins_Dominic-Purcell,Dominic-Purcell81_1040,person,tensor([0.9093]),0.26484107971191406
pins_Dominic-Purcell,Dominic-Purcell242_995,person,tensor([0.7740]),0.25987720489501953
pins_Dominic-Purcell,Dominic-Purcell108_908,person,tensor([0.9305]),0.24582648277282715
pins_Dominic-Purcell,Dominic-Purcell25_998,person,tensor([0.8882]),0.2532041072845459
pins_Dominic-Purcell,Dominic-Purcell35_1005,person,tensor([0.6973]),0.2543792724609375
pins_Dominic-Purcell,Dominic-Purcell246_997,person,tensor([0.4337]),0.22760558128356934
pins_Dominic-Purcell,Dominic-Purcell209_967,person,tensor([0.8606]),0.23668241500854492
pins_Dominic-Purcell,Dominic-Purcell212_978,person,tensor([0.9575]),0.2594449520111084
pins_Dominic-Purcell,Dominic-Purcell89_1046,person,tensor([0.9482]),0.246337890625
pins_Dominic-Purcell,Dominic-Purcell69_1028,person,tensor([0.9301]),0.2553670406341553
pins_Dominic-Purcell,Dominic-Purcell227_985,person,tensor([0.9032]),0.2608456611633301
pins_Dominic-Purcell,Dominic-Purcell67_1026,person,tensor([0.8247]),0.24960851669311523
pins_Amanda-Crew,Amanda-Crew238_63,person,tensor([0.9012]),0.2567324638366699
pins_Amanda-Crew,Amanda-Crew152_35,person,tensor([0.9486]),0.248917818069458
pins_Amanda-Crew,Amanda-Crew31_71,person,tensor([0.6222]),0.2543976306915283
pins_Amanda-Crew,Amanda-Crew90_111,person,tensor([0.6911]),0.32277441024780273
pins_Amanda-Crew,Amanda-Crew88_108,person,tensor([0.9256]),0.294083833694458
pins_Amanda-Crew,Amanda-Crew153_36,person,tensor([0.9319]),0.25241661071777344
pins_Amanda-Crew,Amanda-Crew19_49,person,tensor([0.9068]),0.24779725074768066
pins_Amanda-Crew,Amanda-Crew87_107,person,tensor([0.8564]),0.2707054615020752
pins_Amanda-Crew,Amanda-Crew18_46,person,tensor([0.9431]),0.3716909885406494
pins_Amanda-Crew,Amanda-Crew89_109,person,tensor([0.8252]),0.2575218677520752
pins_Amanda-Crew,Amanda-Crew41_80,person,tensor([0.9296]),0.33201026916503906
pins_Amanda-Crew,Amanda-Crew28_68,person,tensor([0.9473]),0.3195037841796875
pins_Amanda-Crew,Amanda-Crew121_19,person,tensor([0.9202]),0.25462841987609863
pins_Amanda-Crew,Amanda-Crew29_69,person,tensor([0.7916]),0.25127387046813965
pins_Amanda-Crew,Amanda-Crew36_76,person,tensor([0.9538]),0.2507975101470947
pins_Amanda-Crew,Amanda-Crew15_32,person,tensor([0.9454]),0.2689399719238281
pins_Amanda-Crew,Amanda-Crew166_41,person,tensor([0.8856]),0.25717878341674805
pins_Amanda-Crew,Amanda-Crew62_94,person,tensor([0.9588]),0.2536900043487549
pins_Amanda-Crew,Amanda-Crew99_117,person,tensor([0.8733]),0.2521393299102783
pins_Amanda-Crew,Amanda-Crew221_56,person,tensor([0.9478]),0.2607548236846924
pins_Amanda-Crew,Amanda-Crew34_74,person,tensor([0.9464]),0.2832975387573242
pins_Amanda-Crew,Amanda-Crew236_62,person,tensor([0.8409]),0.271045446395874
pins_Amanda-Crew,Amanda-Crew236_62,person,tensor([0.3153]),0.271045446395874
pins_Amanda-Crew,Amanda-Crew236_62,bed,tensor([0.2573]),0.271045446395874
pins_Amanda-Crew,Amanda-Crew21_54,person,tensor([0.9404]),0.26372718811035156
pins_Amanda-Crew,Amanda-Crew119_17,person,tensor([0.9537]),0.2592494487762451
pins_Amanda-Crew,Amanda-Crew66_96,person,tensor([0.9513]),0.2600252628326416
pins_Amanda-Crew,Amanda-Crew60_92,person,tensor([0.6270]),0.2572205066680908
pins_Amanda-Crew,Amanda-Crew32_72,person,tensor([0.8544]),0.25139307975769043
pins_Amanda-Crew,Amanda-Crew51_86,person,tensor([0.9433]),0.24845027923583984
pins_Amanda-Crew,Amanda-Crew71_99,person,tensor([0.9528]),0.250194787979126
pins_Amanda-Crew,Amanda-Crew37_77,person,tensor([0.9048]),0.2543449401855469
pins_Amanda-Crew,Amanda-Crew209_53,person,tensor([0.9415]),0.25226306915283203
pins_Amanda-Crew,Amanda-Crew124_20,person,tensor([0.9327]),0.26136302947998047
pins_Amanda-Crew,Amanda-Crew96_116,person,tensor([0.6642]),0.2503085136413574
pins_Amanda-Crew,Amanda-Crew96_116,person,tensor([0.2718]),0.2503085136413574
pins_Amanda-Crew,Amanda-Crew2_51,person,tensor([0.9540]),0.26106929779052734
pins_Amanda-Crew,Amanda-Crew40_79,person,tensor([0.9470]),0.25559401512145996
pins_Amanda-Crew,Amanda-Crew9_110,person,tensor([0.9349]),0.2631049156188965
pins_Amanda-Crew,Amanda-Crew11_10,person,tensor([0.9508]),0.2614266872406006
pins_Amanda-Crew,Amanda-Crew75_101,person,tensor([0.8056]),0.25428128242492676
pins_Amanda-Crew,Amanda-Crew75_101,keyboard,tensor([0.2527]),0.25428128242492676
pins_Amanda-Crew,Amanda-Crew53_87,person,tensor([0.9550]),0.19139838218688965
pins_Amanda-Crew,Amanda-Crew106_6,person,tensor([0.9396]),0.26261425018310547
pins_Amanda-Crew,Amanda-Crew70_98,person,tensor([0.8989]),0.2624630928039551
pins_Amanda-Crew,Amanda-Crew108_8,person,tensor([0.9276]),0.2735004425048828
pins_Amanda-Crew,Amanda-Crew35_75,person,tensor([0.9458]),0.26043248176574707
pins_Amanda-Crew,Amanda-Crew115_14,person,tensor([0.9293]),0.26079368591308594
pins_Amanda-Crew,Amanda-Crew151_34,person,tensor([0.8233]),0.25295042991638184
pins_Amanda-Crew,Amanda-Crew55_88,person,tensor([0.8207]),0.25363802909851074
pins_Amanda-Crew,Amanda-Crew1_1,person,tensor([0.9594]),0.2505831718444824
pins_Amanda-Crew,Amanda-Crew224_57,person,tensor([0.5122]),0.24675512313842773
pins_Amanda-Crew,Amanda-Crew224_57,person,tensor([0.4452]),0.24675512313842773
pins_Amanda-Crew,Amanda-Crew38_78,person,tensor([0.9232]),0.2753787040710449
pins_Amanda-Crew,Amanda-Crew12_18,person,tensor([0.9472]),0.25529003143310547
pins_Amanda-Crew,Amanda-Crew161_39,person,tensor([0.9394]),0.2522711753845215
pins_Amanda-Crew,Amanda-Crew131_24,person,tensor([0.9514]),0.2505524158477783
pins_Amanda-Crew,Amanda-Crew102_4,person,tensor([0.7605]),0.25345802307128906
pins_Amanda-Crew,Amanda-Crew102_4,person,tensor([0.3845]),0.25345802307128906
pins_Amanda-Crew,Amanda-Crew111_12,person,tensor([0.8468]),0.25377821922302246
pins_Amanda-Crew,Amanda-Crew85_106,person,tensor([0.9495]),0.24589824676513672
pins_Amanda-Crew,Amanda-Crew199_50,person,tensor([0.9293]),0.24841690063476562
pins_Amanda-Crew,Amanda-Crew107_7,person,tensor([0.9494]),0.25635719299316406
pins_Amanda-Crew,Amanda-Crew5_84,person,tensor([0.9448]),0.25989556312561035
pins_Amanda-Crew,Amanda-Crew25_66,person,tensor([0.9577]),0.2566208839416504
pins_Amanda-Crew,Amanda-Crew249_65,person,tensor([0.4332]),0.2545888423919678
pins_Amanda-Crew,Amanda-Crew56_89,person,tensor([0.9170]),0.25943994522094727
pins_Amanda-Crew,Amanda-Crew83_105,person,tensor([0.9441]),0.25748443603515625
pins_Amanda-Crew,Amanda-Crew22_55,person,tensor([0.9480]),0.2584388256072998
pins_Amanda-Crew,Amanda-Crew10_2,person,tensor([0.9101]),0.25980448722839355
pins_Amanda-Crew,Amanda-Crew167_42,person,tensor([0.7380]),0.2611098289489746
pins_Amanda-Crew,Amanda-Crew73_100,person,tensor([0.9503]),0.2615187168121338
pins_Amanda-Crew,Amanda-Crew246_64,person,tensor([0.8956]),0.250455379486084
pins_Amanda-Crew,Amanda-Crew95_115,person,tensor([0.9046]),0.25204014778137207
pins_Amanda-Crew,Amanda-Crew79_103,person,tensor([0.9488]),0.25620269775390625
pins_Amanda-Crew,Amanda-Crew93_113,person,tensor([0.9239]),0.25472593307495117
pins_Amanda-Crew,Amanda-Crew109_9,person,tensor([0.9589]),0.2597694396972656
pins_Amanda-Crew,Amanda-Crew92_112,person,tensor([0.8652]),0.2511012554168701
pins_Amanda-Crew,Amanda-Crew92_112,person,tensor([0.2681]),0.2511012554168701
pins_Amanda-Crew,Amanda-Crew59_90,person,tensor([0.9514]),0.2566719055175781
pins_Amanda-Crew,Amanda-Crew110_11,person,tensor([0.8806]),0.2563197612762451
pins_Amanda-Crew,Amanda-Crew142_28,person,tensor([0.7678]),0.25221872329711914
pins_Amanda-Crew,Amanda-Crew150_33,person,tensor([0.9260]),0.25097155570983887
pins_Amanda-Crew,Amanda-Crew13_22,person,tensor([0.9481]),0.2539553642272949
pins_Amanda-Crew,Amanda-Crew13_22,toothbrush,tensor([0.2765]),0.2539553642272949
pins_Amanda-Crew,Amanda-Crew225_58,person,tensor([0.9443]),0.2577974796295166
pins_Amanda-Crew,Amanda-Crew94_114,person,tensor([0.9477]),0.2589139938354492
pins_Amanda-Crew,Amanda-Crew154_37,person,tensor([0.9512]),0.26902079582214355
pins_Amanda-Crew,Amanda-Crew139_26,person,tensor([0.9270]),0.2516899108886719
pins_Amanda-Crew,Amanda-Crew3_70,person,tensor([0.9552]),0.2660336494445801
pins_Amanda-Crew,Amanda-Crew6_91,person,tensor([0.9010]),0.259183406829834
pins_Amanda-Crew,Amanda-Crew14_27,person,tensor([0.8670]),0.2599151134490967
pins_Amanda-Crew,Amanda-Crew14_27,person,tensor([0.3384]),0.2599151134490967
pins_Amanda-Crew,Amanda-Crew100_3,person,tensor([0.8367]),0.25142550468444824
pins_Amanda-Crew,Amanda-Crew33_73,person,tensor([0.9559]),0.24863862991333008
pins_Amanda-Crew,Amanda-Crew143_29,person,tensor([0.9559]),0.24758219718933105
pins_Amanda-Crew,Amanda-Crew20_52,person,tensor([0.9421]),0.24776792526245117
pins_Amanda-Crew,Amanda-Crew104_5,person,tensor([0.9440]),0.2457728385925293
pins_Amanda-Crew,Amanda-Crew42_81,person,tensor([0.9564]),0.2570042610168457
pins_Amanda-Crew,Amanda-Crew174_45,person,tensor([0.9566]),0.25615549087524414
pins_Amanda-Crew,Amanda-Crew137_25,person,tensor([0.9499]),0.25754404067993164
pins_Amanda-Crew,Amanda-Crew117_16,person,tensor([0.9353]),0.25014448165893555
pins_Amanda-Crew,Amanda-Crew116_15,person,tensor([0.9114]),0.2501981258392334
pins_Amanda-Crew,Amanda-Crew78_102,person,tensor([0.9201]),0.2517826557159424
pins_Amanda-Crew,Amanda-Crew16_38,person,tensor([0.9387]),0.26359009742736816
pins_Amanda-Crew,Amanda-Crew69_97,person,tensor([0.9324]),0.2583603858947754
pins_Amanda-Crew,Amanda-Crew44_82,person,tensor([0.9542]),0.2746617794036865
pins_Amanda-Crew,Amanda-Crew49_83,person,tensor([0.9497]),0.2538487911224365
pins_Amanda-Crew,Amanda-Crew50_85,person,tensor([0.9589]),0.26225948333740234
pins_Amanda-Crew,Amanda-Crew17_43,person,tensor([0.8554]),0.2677268981933594
pins_Amanda-Crew,Amanda-Crew172_44,person,tensor([0.9305]),0.26195573806762695
pins_Amanda-Crew,Amanda-Crew162_40,person,tensor([0.9396]),0.2511417865753174
pins_Amanda-Crew,Amanda-Crew185_47,person,tensor([0.9330]),0.24805736541748047
pins_Amanda-Crew,Amanda-Crew61_93,person,tensor([0.9483]),0.26160430908203125
pins_Amanda-Crew,Amanda-Crew8_104,person,tensor([0.9365]),0.25121164321899414
pins_Amanda-Crew,Amanda-Crew125_21,person,tensor([0.6047]),0.25460338592529297
pins_Amanda-Crew,Amanda-Crew147_31,person,tensor([0.9169]),0.4040524959564209
pins_Amanda-Crew,Amanda-Crew147_31,toothbrush,tensor([0.5252]),0.4040524959564209
pins_Amanda-Crew,Amanda-Crew0_0,person,tensor([0.9550]),0.2536149024963379
pins_Amanda-Crew,Amanda-Crew23_60,person,tensor([0.9557]),0.2489922046661377
pins_Amanda-Crew,Amanda-Crew187_48,person,tensor([0.8011]),0.2508246898651123
pins_Amanda-Crew,Amanda-Crew146_30,person,tensor([0.9412]),0.25393176078796387
pins_Amanda-Crew,Amanda-Crew227_59,person,tensor([0.8733]),0.25269508361816406
pins_Amanda-Crew,Amanda-Crew112_13,person,tensor([0.9249]),0.2720041275024414
pins_Amanda-Crew,Amanda-Crew27_67,person,tensor([0.9516]),0.25536489486694336
pins_Amanda-Crew,Amanda-Crew65_95,person,tensor([0.9396]),0.2540895938873291
pins_Anthony-Mackie,Anthony-Mackie120_453,person,tensor([0.8446]),0.2518022060394287
pins_Anthony-Mackie,Anthony-Mackie9_556,person,tensor([0.9193]),0.26759815216064453
pins_Anthony-Mackie,Anthony-Mackie158_470,person,tensor([0.8900]),0.26645946502685547
pins_Anthony-Mackie,Anthony-Mackie71_548,person,tensor([0.9229]),0.2566089630126953
pins_Anthony-Mackie,Anthony-Mackie168_474,person,tensor([0.9072]),0.2591562271118164
pins_Anthony-Mackie,Anthony-Mackie132_459,person,tensor([0.9470]),0.25716710090637207
pins_Anthony-Mackie,Anthony-Mackie189_485,person,tensor([0.9241]),0.2578451633453369
pins_Anthony-Mackie,Anthony-Mackie106_446,fire hydrant,tensor([0.4489]),0.2464303970336914
pins_Anthony-Mackie,Anthony-Mackie125_455,person,tensor([0.8036]),0.25366878509521484
pins_Anthony-Mackie,Anthony-Mackie1_440,person,tensor([0.9107]),0.2527656555175781
pins_Anthony-Mackie,Anthony-Mackie109_447,person,tensor([0.8470]),0.26293230056762695
pins_Anthony-Mackie,Anthony-Mackie12_452,person,tensor([0.9322]),0.24878954887390137
pins_Anthony-Mackie,Anthony-Mackie25_527,person,tensor([0.5467]),0.26784396171569824
pins_Anthony-Mackie,Anthony-Mackie223_511,person,tensor([0.9041]),0.25617265701293945
pins_Anthony-Mackie,Anthony-Mackie246_524,person,tensor([0.6651]),0.24616646766662598
pins_Anthony-Mackie,Anthony-Mackie92_559,person,tensor([0.9415]),0.2513411045074463
pins_Anthony-Mackie,Anthony-Mackie84_554,person,tensor([0.8956]),0.27838587760925293
pins_Anthony-Mackie,Anthony-Mackie96_563,person,tensor([0.9293]),0.2718794345855713
pins_Anthony-Mackie,Anthony-Mackie96_563,person,tensor([0.7092]),0.2718794345855713
pins_Anthony-Mackie,Anthony-Mackie24_520,person,tensor([0.7988]),0.24940085411071777
pins_Anthony-Mackie,Anthony-Mackie58_540,person,tensor([0.9355]),0.23783278465270996
pins_Anthony-Mackie,Anthony-Mackie100_442,person,tensor([0.9186]),0.27056026458740234
pins_Anthony-Mackie,Anthony-Mackie209_503,person,tensor([0.7345]),0.26233744621276855
pins_Anthony-Mackie,Anthony-Mackie209_503,remote,tensor([0.3522]),0.26233744621276855
pins_Anthony-Mackie,Anthony-Mackie62_544,person,tensor([0.8581]),0.2507345676422119
pins_Anthony-Mackie,Anthony-Mackie149_465,person,tensor([0.9440]),0.2621166706085205
pins_Anthony-Mackie,Anthony-Mackie140_461,person,tensor([0.8958]),0.2548365592956543
pins_Anthony-Mackie,Anthony-Mackie10_441,person,tensor([0.9593]),0.2600414752960205
pins_Anthony-Mackie,Anthony-Mackie62_543,person,tensor([0.8779]),0.2520718574523926
pins_Anthony-Mackie,Anthony-Mackie3_532,cat,tensor([0.6432]),0.2503054141998291
pins_Anthony-Mackie,Anthony-Mackie34_534,person,tensor([0.8412]),0.25957608222961426
pins_Anthony-Mackie,Anthony-Mackie102_443,person,tensor([0.6298]),0.2700388431549072
pins_Anthony-Mackie,Anthony-Mackie104_444,person,tensor([0.8183]),0.2723250389099121
pins_Anthony-Mackie,Anthony-Mackie32_533,person,tensor([0.9506]),0.2593038082122803
pins_Anthony-Mackie,Anthony-Mackie91_558,person,tensor([0.8798]),0.25432276725769043
pins_Anthony-Mackie,Anthony-Mackie174_476,person,tensor([0.9439]),0.2592175006866455
pins_Anthony-Mackie,Anthony-Mackie94_560,person,tensor([0.9234]),0.26632118225097656
pins_Anthony-Mackie,Anthony-Mackie199_494,person,tensor([0.8027]),0.25508546829223633
pins_Anthony-Mackie,Anthony-Mackie187_484,person,tensor([0.8761]),0.2536461353302002
pins_Anthony-Mackie,Anthony-Mackie238_518,person,tensor([0.8742]),0.251173734664917
pins_Anthony-Mackie,Anthony-Mackie209_505,person,tensor([0.7928]),0.25301384925842285
pins_Anthony-Mackie,Anthony-Mackie44_536,person,tensor([0.8740]),0.25740861892700195
pins_Anthony-Mackie,Anthony-Mackie217_509,person,tensor([0.8504]),0.24970507621765137
pins_Anthony-Mackie,Anthony-Mackie40_535,person,tensor([0.9139]),0.2763557434082031
pins_Anthony-Mackie,Anthony-Mackie140_460,person,tensor([0.9020]),0.24864530563354492
pins_Anthony-Mackie,Anthony-Mackie208_502,person,tensor([0.9221]),0.25008273124694824
pins_Anthony-Mackie,Anthony-Mackie208_502,tie,tensor([0.2762]),0.25008273124694824
pins_Anthony-Mackie,Anthony-Mackie178_479,person,tensor([0.9465]),0.26064181327819824
pins_Anthony-Mackie,Anthony-Mackie226_514,person,tensor([0.7780]),0.2534158229827881
pins_Anthony-Mackie,Anthony-Mackie116_451,person,tensor([0.8951]),0.2552499771118164
pins_Anthony-Mackie,Anthony-Mackie236_516,person,tensor([0.9439]),0.2529573440551758
pins_Anthony-Mackie,Anthony-Mackie245_522,person,tensor([0.8855]),0.25644826889038086
pins_Anthony-Mackie,Anthony-Mackie29_530,person,tensor([0.8173]),0.25492095947265625
pins_Anthony-Mackie,Anthony-Mackie91_557,person,tensor([0.8065]),0.25144076347351074
pins_Anthony-Mackie,Anthony-Mackie126_456,person,tensor([0.9367]),0.2565150260925293
pins_Anthony-Mackie,Anthony-Mackie111_448,person,tensor([0.7492]),0.25485777854919434
pins_Anthony-Mackie,Anthony-Mackie111_448,cell phone,tensor([0.3599]),0.25485777854919434
pins_Anthony-Mackie,Anthony-Mackie173_475,person,tensor([0.8989]),0.2648286819458008
pins_Anthony-Mackie,Anthony-Mackie62_545,person,tensor([0.9314]),0.24937844276428223
pins_Anthony-Mackie,Anthony-Mackie5_538,person,tensor([0.9204]),0.25301313400268555
pins_Anthony-Mackie,Anthony-Mackie175_477,person,tensor([0.8387]),0.25211644172668457
pins_Anthony-Mackie,Anthony-Mackie105_445,person,tensor([0.9098]),0.26753759384155273
pins_Anthony-Mackie,Anthony-Mackie247_525,person,tensor([0.9067]),0.25150275230407715
pins_Anthony-Mackie,Anthony-Mackie237_517,person,tensor([0.9216]),0.25316858291625977
pins_Anthony-Mackie,Anthony-Mackie179_480,person,tensor([0.9253]),0.2512032985687256
pins_Anthony-Mackie,Anthony-Mackie165_472,person,tensor([0.8736]),0.2525784969329834
pins_Anthony-Mackie,Anthony-Mackie218_510,person,tensor([0.8865]),0.25082945823669434
pins_Anthony-Mackie,Anthony-Mackie6_541,person,tensor([0.9365]),0.2318131923675537
pins_Anthony-Mackie,Anthony-Mackie239_519,person,tensor([0.9186]),0.249131441116333
pins_Anthony-Mackie,Anthony-Mackie94_561,person,tensor([0.8548]),0.2599220275878906
pins_Anthony-Mackie,Anthony-Mackie94_561,person,tensor([0.3638]),0.2599220275878906
pins_Anthony-Mackie,Anthony-Mackie144_463,person,tensor([0.9343]),0.2516462802886963
pins_Anthony-Mackie,Anthony-Mackie114_450,person,tensor([0.9216]),0.2581021785736084
pins_Anthony-Mackie,Anthony-Mackie185_482,person,tensor([0.9127]),0.26210784912109375
pins_Anthony-Mackie,Anthony-Mackie185_482,person,tensor([0.3972]),0.26210784912109375
pins_Anthony-Mackie,Anthony-Mackie185_482,person,tensor([0.2874]),0.26210784912109375
pins_Anthony-Mackie,Anthony-Mackie155_469,person,tensor([0.9306]),0.25858259201049805
pins_Anthony-Mackie,Anthony-Mackie76_549,person,tensor([0.4364]),0.2504439353942871
pins_Anthony-Mackie,Anthony-Mackie197_490,person,tensor([0.7017]),0.26726818084716797
pins_Anthony-Mackie,Anthony-Mackie190_486,person,tensor([0.8798]),0.2629396915435791
pins_Anthony-Mackie,Anthony-Mackie230_515,person,tensor([0.8956]),0.2550013065338135
pins_Anthony-Mackie,Anthony-Mackie29_531,person,tensor([0.8428]),0.2601938247680664
pins_Anthony-Mackie,Anthony-Mackie99_564,person,tensor([0.7306]),0.24886417388916016
pins_Anthony-Mackie,Anthony-Mackie51_539,person,tensor([0.7887]),0.2561166286468506
pins_Anthony-Mackie,Anthony-Mackie15_466,person,tensor([0.9298]),0.25731348991394043
pins_Anthony-Mackie,Anthony-Mackie61_542,person,tensor([0.9157]),0.24563288688659668
pins_Anthony-Mackie,Anthony-Mackie166_473,person,tensor([0.9036]),0.2719247341156006
pins_Anthony-Mackie,Anthony-Mackie226_512,person,tensor([0.6294]),0.23305034637451172
pins_Anthony-Mackie,Anthony-Mackie197_491,person,tensor([0.5672]),0.2542233467102051
pins_Anthony-Mackie,Anthony-Mackie197_491,person,tensor([0.2525]),0.2542233467102051
pins_Anthony-Mackie,Anthony-Mackie45_537,person,tensor([0.9407]),0.2532491683959961
pins_Anthony-Mackie,Anthony-Mackie145_464,person,tensor([0.7938]),0.26458168029785156
pins_Anthony-Mackie,Anthony-Mackie209_506,person,tensor([0.6657]),0.24766898155212402
pins_Anthony-Mackie,Anthony-Mackie85_555,person,tensor([0.9384]),0.25188398361206055
pins_Anthony-Mackie,Anthony-Mackie128_457,person,tensor([0.9109]),0.2540712356567383
pins_Anthony-Mackie,Anthony-Mackie180_481,person,tensor([0.8890]),0.2597529888153076
pins_Anthony-Mackie,Anthony-Mackie152_468,person,tensor([0.9536]),0.3925130367279053
pins_Anthony-Mackie,Anthony-Mackie162_471,person,tensor([0.9069]),0.2515599727630615
pins_Anthony-Mackie,Anthony-Mackie191_487,person,tensor([0.9097]),0.27363061904907227
pins_Anthony-Mackie,Anthony-Mackie246_523,person,tensor([0.9281]),0.2522714138031006
pins_Anthony-Mackie,Anthony-Mackie140_462,person,tensor([0.9019]),0.2584378719329834
pins_Anthony-Mackie,Anthony-Mackie195_488,person,tensor([0.8980]),0.2390439510345459
pins_Anthony-Mackie,Anthony-Mackie204_499,person,tensor([0.8689]),0.27106714248657227
pins_Anthony-Mackie,Anthony-Mackie83_553,person,tensor([0.9198]),0.26142430305480957
pins_Anthony-Mackie,Anthony-Mackie226_513,person,tensor([0.8628]),0.25194239616394043
pins_Anthony-Mackie,Anthony-Mackie196_489,person,tensor([0.7677]),0.25351428985595703
pins_Anthony-Mackie,Anthony-Mackie123_454,person,tensor([0.9419]),0.2657017707824707
pins_Anthony-Mackie,Anthony-Mackie203_497,person,tensor([0.9295]),0.25376272201538086
pins_Anthony-Mackie,Anthony-Mackie27_528,person,tensor([0.9578]),0.2533862590789795
pins_Anthony-Mackie,Anthony-Mackie212_508,person,tensor([0.2721]),0.20136761665344238
pins_Anthony-Mackie,Anthony-Mackie204_498,person,tensor([0.7140]),0.2526280879974365
pins_Anthony-Mackie,Anthony-Mackie81_552,person,tensor([0.9335]),0.2502427101135254
pins_Anthony-Mackie,Anthony-Mackie114_449,person,tensor([0.9098]),0.26529765129089355
pins_Anthony-Mackie,Anthony-Mackie249_526,person,tensor([0.7350]),0.25135374069213867
pins_Anthony-Mackie,Anthony-Mackie8_551,person,tensor([0.9405]),0.25427794456481934
pins_Anthony-Mackie,Anthony-Mackie211_507,person,tensor([0.9375]),0.2633507251739502
pins_Anthony-Mackie,Anthony-Mackie79_550,person,tensor([0.8946]),0.2473621368408203
pins_Anthony-Mackie,Anthony-Mackie176_478,cell phone,tensor([0.4077]),0.32881879806518555
pins_Anthony-Mackie,Anthony-Mackie176_478,person,tensor([0.3001]),0.32881879806518555
pins_Anthony-Mackie,Anthony-Mackie176_478,person,tensor([0.2797]),0.32881879806518555
pins_Anthony-Mackie,Anthony-Mackie199_493,person,tensor([0.9108]),0.2833113670349121
pins_Anthony-Mackie,Anthony-Mackie15_467,person,tensor([0.8948]),0.2524690628051758
pins_Anthony-Mackie,Anthony-Mackie199_492,person,tensor([0.7568]),0.2519950866699219
pins_Anthony-Mackie,Anthony-Mackie28_529,person,tensor([0.9345]),0.2591722011566162
pins_Anthony-Mackie,Anthony-Mackie94_562,person,tensor([0.8589]),0.25661373138427734
pins_Anthony-Mackie,Anthony-Mackie201_496,person,tensor([0.7537]),0.2602963447570801
pins_Anthony-Mackie,Anthony-Mackie204_500,person,tensor([0.9214]),0.24788117408752441
pins_Anthony-Mackie,Anthony-Mackie2_495,person,tensor([0.8041]),0.25020337104797363
pins_Anthony-Mackie,Anthony-Mackie244_521,person,tensor([0.7487]),0.2498786449432373
pins_Anthony-Mackie,Anthony-Mackie13_458,person,tensor([0.7557]),0.22902536392211914
pins_Anthony-Mackie,Anthony-Mackie65_546,person,tensor([0.6975]),0.2578003406524658
pins_Anthony-Mackie,Anthony-Mackie66_547,person,tensor([0.7941]),0.24788975715637207
pins_Anthony-Mackie,Anthony-Mackie204_501,person,tensor([0.9471]),0.25909948348999023
pins_Anthony-Mackie,Anthony-Mackie209_504,person,tensor([0.9033]),0.25777435302734375
pins_Zoe-Saldana,Zoe-Saldana138_4905,person,tensor([0.9083]),0.24924135208129883
pins_Zoe-Saldana,Zoe-Saldana183_4942,person,tensor([0.9153]),0.24409103393554688
pins_Zoe-Saldana,Zoe-Saldana77_5042,person,tensor([0.9493]),0.2442481517791748
pins_Zoe-Saldana,Zoe-Saldana227_4980,person,tensor([0.9304]),0.24669790267944336
pins_Zoe-Saldana,Zoe-Saldana16_4922,person,tensor([0.9482]),0.2529258728027344
pins_Zoe-Saldana,Zoe-Saldana170_4930,person,tensor([0.9345]),0.26127147674560547
pins_Zoe-Saldana,Zoe-Saldana209_4966,person,tensor([0.9448]),0.26062870025634766
pins_Zoe-Saldana,Zoe-Saldana185_4946,person,tensor([0.5773]),0.24838662147521973
pins_Zoe-Saldana,Zoe-Saldana218_4972,person,tensor([0.9379]),0.2513856887817383
pins_Zoe-Saldana,Zoe-Saldana240_4989,person,tensor([0.9406]),0.26192188262939453
pins_Zoe-Saldana,Zoe-Saldana117_4889,person,tensor([0.6640]),0.25014591217041016
pins_Zoe-Saldana,Zoe-Saldana221_4975,person,tensor([0.9165]),0.247359037399292
pins_Zoe-Saldana,Zoe-Saldana183_4943,person,tensor([0.8136]),0.24720048904418945
pins_Zoe-Saldana,Zoe-Saldana183_4943,person,tensor([0.3891]),0.24720048904418945
pins_Zoe-Saldana,Zoe-Saldana53_5020,person,tensor([0.9347]),0.24662542343139648
pins_Zoe-Saldana,Zoe-Saldana182_4941,person,tensor([0.9596]),0.25760769844055176
